gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
TDP1	0	2	0	0	0	23.58576734580316	0	0	0	0.15557645714539103	0.8842397972570056	0.31648741561542815	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6805972621070672	0.9999887888990061
UTS2	0	1	0	0	0	37.39390796758661	0	0	0	0.13938242225321484	0.9166194710959109	0.3164964292723845	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6806076319368493	0.9999887888990061
GRASP	0	0	0	0	1	0	0	0	1.9548780698179402	0.7475388790916141	0.9186285331759534	0.9469740387202389	0.3342213828266149	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6806105580212277	0.9999887888990061
MTCH1	0	0	0	0	1	0	0	0	1.9598271282225428	0.7540123221842763	0.9070212583741316	0.9486277590895362	0.33366810092668986	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6806425965793609	0.9999887888990061
SOX9	0	2	0	0	0	25.926391293163498	0	0	0	0.13869895691395762	0.9293154698554251	0.3165464046745805	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6806651218590402	0.9999887888990061
SMYD2	1	1	0	0	1	1.008988151264264	0	0	1.7837136305251253	0.994860675696349	0.6390480172516986	0.8929785117085931	0.35455876233122674	0.9972567019201629	0.9702113026284171	0.9898026190382732	1	0.680742127798132	0.9999887888990061
DNAAF5	1	5	0	0	0	3.6095823316521667	0	0	0	0.17332977521145965	0.6744236144778256	0.31668759469273056	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.68082749919677	0.9999887888990061
ITGB3	1	1	1	0	0	0.7139745963197094	7.29907586460139	7.29907586460139	0	0.8084224101041493	0.1865877971205594	0.3167104137581118	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6808537366373247	0.9999887888990061
LIPE	1	2	1	0	0	1.2983979481702084	9.756036066793065	9.756036066793065	0	0.8250935664084106	0.13758089265800555	0.3167195918175092	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6808642891382322	0.9999887888990061
MGRN1	2	3	0	0	1	1.354109669399348	0	0	1.3416494205336298	0.7351739457444483	0.5408470218690763	0.7531249104991031	0.4207410479089038	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6810378317441049	0.9999887888990061
CLEC4F	0	2	0	0	0	24.572013490824258	0	0	0	0.14811048144714956	0.9021970818049876	0.31723243323922623	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6814535076673808	0.9999887888990061
TSNARE1	0	2	0	0	0	24.763878491511402	0	0	0	0.1467203205680695	0.9058206364732886	0.3172543465771349	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.681478666064031	0.9999887888990061
SLC35E2B	1	1	0	0	1	1.0634014933178186	0	0	1.9067283636647891	0.9647181031384816	0.7194482621246263	0.9339573023994681	0.3397019420581344	0.9821908781927228	0.9702113026284171	0.9898026190382732	1	0.6814933182129881	0.9999887888990061
ECI2	0	0	0	0	1	0	0	0	1.9598271282225428	0.7597912740518249	0.9121093758985755	0.9511436785026219	0.33366810092668986	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6816071802452931	0.9999887888990061
NPTXR	1	2	0	0	1	1.797174144943376	0	0	1.5451730851255574	0.6159433562975413	0.7479036404405549	0.8193217959875433	0.38743189641437703	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6816818798899723	0.9999887888990061
PARN	0	2	0	0	0	22.811302989710132	0	0	0	0.1618405517510163	0.8732485603952086	0.3174556129548227	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6817096663968679	0.9999887888990061
GABPB1	0	0	0	0	1	0	0	0	1.9548780698179402	0.7581511507078215	0.9037365852966871	0.9498957279261525	0.3342213828266149	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6817324428969037	0.9999887888990061
ITPK1	1	1	0	0	1	1.0464628478266103	0	0	1.8653776280672392	0.9739265671599482	0.693045745894066	0.9217376350984049	0.34455460838727076	0.9872923914173753	0.9702113026284171	0.9898026190382732	1	0.6818626315094857	0.9999887888990061
EHMT2	1	2	0	0	2	1.153750749194841	0	0	1.2210279426623099	0.9041423134020367	0.5837343619840674	0.8363057811649891	0.37976874467921	0.9501897461464833	0.9702113026284171	0.9898026190382732	1	0.6818785134319181	0.9999887888990061
FRMPD3	1	5	0	0	1	2.586499090371624	0	0	0.4274609142175065	0.3262634491219265	0.599048862693379	0.461816189898102	0.6877527366841965	0.7292082805672808	0.9702113026284171	0.9898026190382732	1	0.6818929094794705	0.9999887888990061
RBM28	0	1	0	0	1	10.199213797285044	0	0	1.018594362694611	0.39528244832885184	0.8854960532335153	0.6518189666312968	0.4873437171603411	0.7621620145739872	0.9702113026284171	0.9898026190382732	1	0.6819439780656844	0.9999887888990061
POTEB3	6	3	0	0	0	0.44773614980171966	0	0	0	0.23908180646449662	0.2647659765392536	0.3177154508950115	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6820077026275082	0.9999887888990061
CBWD2	0	0	0	0	1	0	0	0	1.9548780698179402	0.7626889604904459	0.8933883822482653	0.9506227143759443	0.3342213828266149	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6820111277917645	0.9999887888990061
ACSM1	0	2	0	0	0	23.80689134292936	0	0	0	0.15385440650881332	0.8894807476155964	0.31775572777005434	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6820538815035487	0.9999887888990061
SERPINB6	0	0	0	0	1	0	0	0	1.9548780698179402	0.7579735438704118	0.9194972499189963	0.9509939251554823	0.3342213828266149	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6821533570345861	0.9999887888990061
GGA2	0	2	0	0	0	24.111540118510757	0	0	0	0.1515281489032152	0.8949396344356497	0.31794090519552975	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6822661283532824	0.9999887888990061
CEP162	1	1	0	0	2	0.5279374075565797	0	0	1.1027517316921716	0.6471166481896542	0.5296355037452156	0.777976126922605	0.40873561296533295	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6823184279707858	0.9999887888990061
PHTF1	0	1	0	0	1	9.90072108069443	0	0	1.0145894045188786	0.4029480452181593	0.8748042252737972	0.6512485929664833	0.4883031666373402	0.7677060724386541	0.9702113026284171	0.9898026190382732	1	0.6823415726666547	0.9999887888990061
FAM151A	0	2	0	0	0	24.897782492120182	0	0	0	0.14576161991447611	0.9096369456415562	0.3180443591132722	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6823846583073587	0.9999887888990061
ALDH3A2	2	2	0	0	1	0.9027198501832974	0	0	1.5208874570685744	0.9177250306286795	0.520187675903943	0.813211214998461	0.39112542337205924	0.9573515566920932	0.9702113026284171	0.9898026190382732	1	0.6824112593484739	0.9999887888990061
SELENBP1	2	2	0	0	1	0.946521291207028	0	0	1.5031683798988433	0.9557591586971778	0.5147449300599536	0.8078795771381352	0.39386522548262415	0.9774957213590314	0.9702113026284171	0.9898026190382732	1	0.6825579607619118	0.9999887888990061
BRWD3	3	11	0	1	2	1.7253024124129577	1.2286213287769854	1.2286213287769854	0.8587151587885794	0.3751594412965227	0.8605466109233695	0.6626376865595647	0.4802431719190743	0.7454758911491185	0.9702113026284171	0.9898026190382732	1	0.6825940897415624	0.9999887888990061
PQLC2L	0	1	0	0	0	38.484272207923446	0	0	0	0.13567995407901168	0.9383564594580078	0.3182485608849075	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6826185190494888	0.9999887888990061
FRY	2	4	0	0	3	0.9477590693597818	0	0	0.759200767225797	0.950130801109912	0.35319553609834853	0.6392746056291136	0.497833545206094	0.9746438768385999	0.9702113026284171	0.9898026190382732	1	0.682622849577149	0.9999887888990061
FAM189B	1	3	1	0	0	2.2422525452234368	9.83105752170313	9.83105752170313	0	0.4485437773420067	0.136465070089407	0.31834720415033546	1	0.8136271374146261	0.9702113026284171	0.9898026190382732	1	0.6827314426638263	0.9999887888990061
DCAF4L1	0	0	0	0	1	0	0	0	1.949953943697492	0.7568262452343956	0.9258962339520449	0.9509731202985654	0.33477370704623594	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6827470006737801	0.9999887888990061
ENPP7	3	3	0	0	1	1.0011969390997328	0	0	1.6865614719997917	0.9988237841685073	0.5953542461911401	0.8670051669024512	0.3672470326905544	0.9993651410381812	0.9702113026284171	0.9898026190382732	1	0.6827976769648446	0.9999887888990061
TANC1	3	5	0	0	2	0.9542459653174351	0	0	0.8315056021996824	0.9485670250638673	0.3583249684596117	0.6507042211158154	0.48938502312081306	0.9738890746008375	0.9702113026284171	0.9898026190382732	1	0.682843251918766	0.9999887888990061
POC5	0	2	0	0	0	23.964706212941397	0	0	0	0.15264274587059323	0.8930715786131963	0.3184462258869344	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6828447687979108	0.9999887888990061
ZNF155	0	2	0	0	0	24.781768373200197	0	0	0	0.14659169243742998	0.9082182454007295	0.3185899747993768	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6830092284763779	0.9999887888990061
TOR4A	3	4	0	0	1	1.1711361147825226	0	0	1.8257823482261895	0.8345115192619699	0.7204397641696135	0.9120977575599523	0.3493334542193417	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.683050731517302	0.9999887888990061
ZNF669	0	2	0	0	0	25.104057092274275	0	0	0	0.14430295726832154	0.9148012695051924	0.3186539832834663	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6830824381736063	0.9999887888990061
B4GALT1	0	0	0	0	1	0	0	0	1.9401797384659258	0.7511379159977529	0.925793313762001	0.9488043730174638	0.3358754925099233	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6831123467351828	0.9999887888990061
DNAJC2	1	2	0	0	1	1.582347266149229	0	0	1.2445847518455053	0.6956580779643551	0.5521018920281785	0.726685524891862	0.43874359483243863	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6832821129466989	0.9999887888990061
DDI2	0	0	0	0	1	0	0	0	1.9353292891197609	0.7532309984041938	0.9004459348413798	0.9478172474930615	0.33642495876449985	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6833287019042635	0.9999887888990061
INPP4B	1	3	0	0	1	2.02985635192814	0	0	0.8244214224152336	0.5086578468553961	0.5456283670217519	0.591980875488582	0.5387156888105029	0.8850275549395408	0.9702113026284171	0.9898026190382732	1	0.6833744259988345	0.9999887888990061
DAXX	1	3	0	0	1	2.143940075067261	0	0	1.0447121668662678	0.4751712326396643	0.6670454731076166	0.6629415402052083	0.48117892456840605	0.8451389638800038	0.9702113026284171	0.9898026190382732	1	0.6834705424659026	0.9999887888990061
SLURP1	0	1	0	0	0	38.67958779061343	0	0	0	0.1350362356837861	0.944807034018361	0.31908733900471276	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6835777506697246	0.9999887888990061
CD46	0	0	0	0	1	0	0	0	1.9353292891197609	0.7562304712666601	0.8961480721511312	0.9485573233533263	0.33642495876449985	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6836131823143994	0.9999887888990061
PMP2	0	1	0	0	0	38.14507585088375	0	0	0	0.13681171208976517	0.9350884436675199	0.3192063898469468	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6837137191006876	0.9999887888990061
STAU1	1	1	1	0	0	0.8520421892132837	8.179013824223285	8.179013824223285	0	0.9081920344735811	0.16572020311738955	0.3192149185676877	1	0.9525693383335838	0.9702113026284171	0.9898026190382732	1	0.6837234580813246	0.9999887888990061
PKMYT1	1	2	1	0	0	1.6858391614898498	10.2192131525636	10.2192131525636	0	0.6555451317322726	0.13095264464867196	0.319256582353614	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6837710308511971	0.9999887888990061
ZNF852	0	2	0	0	0	24.941133952492034	0	0	0	0.14545324215361166	0.912454023157637	0.31925827210688595	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6837729601397017	0.9999887888990061
ITM2B	2	0	0	0	0	0	0	0	0	0.1441321497506991	0.6186506989560511	0.3192981842065745	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6838185274793231	0.9999887888990061
MARCH8	2	3	0	0	1	1.3939492966948803	0	0	1.348661525518997	0.7107913853644865	0.5637074728994175	0.7611552081671009	0.41949790401834985	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6838240418029318	0.9999887888990061
B3GNT2	0	0	0	0	1	0	0	0	1.9450545619294082	0.7598563870436426	0.9284726573576598	0.9522593668868551	0.3353250761041129	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6838393736500946	0.9999887888990061
ABCG1	1	3	0	0	1	2.2160421518446936	0	0	0.9383414735126114	0.4554519601364513	0.6437359464650378	0.629442551908711	0.5073259831509946	0.8221418514523632	0.9702113026284171	0.9898026190382732	1	0.683857771755576	0.9999887888990061
LRRC42	1	1	0	0	1	1.0406907352311128	0	0	1.8045028336780986	0.9771000745386131	0.6660638938327148	0.9073250648669428	0.35195709662012775	0.9879073629379961	0.9702113026284171	0.9898026190382732	1	0.6838656870376031	0.9999887888990061
SIRT3	0	0	0	0	1	0	0	0	1.9353292891197609	0.7527154352225143	0.9264602255899894	0.9494489039300463	0.33642495876449985	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6839556421999752	0.9999887888990061
HS6ST3	9	5	0	0	0	0.5130898801356513	0	0	0	0.21990761885459742	0.3114377832576174	0.3194288798697351	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6839677068071193	0.9999887888990061
CEP44	0	0	0	0	1	0	0	0	1.9353292891197609	0.7568417135889041	0.9062764323574137	0.9496182825591989	0.33642495876449985	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6840206694047519	0.9999887888990061
SCNN1B	3	4	0	0	1	1.1067799926265105	0	0	1.128471888699569	0.8933646519858339	0.415559448505052	0.6909072478454419	0.4624278855648975	0.9439342833610719	0.9702113026284171	0.9898026190382732	1	0.6840429040221523	0.9999887888990061
ZNF235	0	1	0	0	1	10.134712634200106	0	0	1.0475395340296405	0.3969147718333945	0.9008262963329564	0.6649041318874472	0.48052098612865823	0.7631762759492715	0.9702113026284171	0.9898026190382732	1	0.6840493066527515	0.9999887888990061
RYR2	9	25	3	0	7	1.1827836803503526	1.2604653443108929	1.2604653443108929	1.0907652998259523	0.6608754223103204	0.7333313241304857	0.8933808825500235	0.3577208272193151	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6841412142768747	0.9999887888990061
PDSS2	0	0	0	0	1	0	0	0	1.9353292891197609	0.7569857419106789	0.9118330434014713	0.9500917695234742	0.33642495876449985	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6842023948224232	0.9999887888990061
TRABD2A	0	2	0	0	0	24.62468876433525	0	0	0	0.14772687110975868	0.9069060659292278	0.31971591553321077	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6842951489021882	0.9999887888990061
ATP6V0A4	2	5	1	0	1	1.878688663972517	2.8581578489390322	2.8581578489390322	0.9204895548726568	0.4281947536790184	0.42384715524652894	0.6245608655713996	0.5119982325155514	0.7927641275287675	0.9702113026284171	0.9898026190382732	1	0.6843614462244417	0.9999887888990061
GFRA3	0	0	0	0	1	0	0	0	1.9305030315409084	0.7544801468061345	0.9125579092703275	0.9492116297153753	0.3369734773598704	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6844584430215442	0.9999887888990061
MESP2	1	4	0	0	0	3.9426701762914194	0	0	0	0.16058162122789266	0.7224019774901516	0.3198905730904251	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6844942671361075	0.9999887888990061
CDK2AP1	2	3	0	0	0	3.614214124979808	0	0	0	0.15249566109199575	0.7159565990203045	0.319910573878575	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6845170629351872	0.9999887888990061
PLAGL2	1	2	0	0	1	1.7849412559491749	0	0	1.5576090858106726	0.6201264217624818	0.7640501866229167	0.8297672609435002	0.3855675428730711	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6845407114142621	0.9999887888990061
GALNT12	1	3	1	0	0	2.3546849156250156	9.566217508562497	9.566217508562497	0	0.420388926635745	0.140481868147182	0.32003223265126346	1	0.7841151847038194	0.9702113026284171	0.9898026190382732	1	0.6846556959848693	0.9999887888990061
TKTL2	2	4	0	0	1	1.5989027775397457	0	0	1.2346598335692254	0.575405060756022	0.6229967659606441	0.7262879965889089	0.44067214521978915	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6846815088958482	0.9999887888990061
BAHD1	3	2	1	0	0	0.4543477266484893	3.387696548199381	3.387696548199381	0	0.37787925390121846	0.344768128446981	0.3201345392964481	1	0.7472024628338861	0.9702113026284171	0.9898026190382732	1	0.6847722410285139	0.9999887888990061
LIPG	2	2	0	0	1	0.9049556196984071	0	0	1.5451730851255574	0.9197065949990961	0.5369922422601738	0.8264593790536443	0.38743189641437703	0.9582206277737018	0.9702113026284171	0.9898026190382732	1	0.6848430648439586	0.9999887888990061
MFRP	1	2	0	0	1	1.7476191327105437	0	0	1.3347098545653524	0.6331401168273335	0.6339037473271527	0.759353114654401	0.4219786501430962	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6851095516792184	0.9999887888990061
CLEC4M	0	0	0	0	1	0	0	0	1.9353292891197609	0.7647285874694051	0.9070423214789953	0.9525302623195231	0.33642495876449985	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6851370378006808	0.9999887888990061
LRRC56	0	2	0	0	0	24.501114248241894	0	0	0	0.14862916021842998	0.9057233007165607	0.32050343653280944	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6851922076596453	0.9999887888990061
LMAN1L	2	2	0	0	1	0.924157780533404	0	0	1.4689406369030444	0.936546570777879	0.507741259820752	0.8027391219809235	0.39926839827009575	0.966860765236159	0.9702113026284171	0.9898026190382732	1	0.685197813788735	0.9999887888990061
GCKR	0	2	0	0	0	23.463126578416663	0	0	0	0.15654399408864916	0.8872677243103851	0.3205322688598158	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6852250135801663	0.9999887888990061
MNX1	0	0	0	0	1	0	0	0	1.925700785193792	0.7512089941205284	0.9433260414637034	0.9497363224059326	0.3375210507792965	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6852520150447377	0.9999887888990061
SLC10A3	0	2	0	0	0	26.123362218342812	0	0	0	0.1374048167032298	0.944217846878981	0.3207717442817928	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6854973926518395	0.9999887888990061
AGAP2	2	8	1	0	0	2.608426455096555	4.427541731694741	4.427541731694741	0	0.18127721971605804	0.27490228148977724	0.3208293430229514	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6855628787174941	0.9999887888990061
DNM3	2	1	1	0	0	0.34195198926069226	3.0601531909347437	3.0601531909347437	0	0.35855603081875553	0.39701485333798536	0.3209301465212593	1	0.7360984407686659	0.9702113026284171	0.9898026190382732	1	0.6856774609307704	0.9999887888990061
USP17L20	0	2	0	0	0	24.79240354671094	0	0	0	0.14651530533137702	0.9121768803585953	0.32094974058253833	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6856997296062055	0.9999887888990061
SLC22A12	0	2	0	0	0	24.570735574668348	0	0	0	0.1481198063983491	0.9077738823531744	0.3209633499744936	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6857151959934064	0.9999887888990061
RNF19B	1	5	0	0	0	3.594826212497343	0	0	0	0.17483548575351182	0.6788906184679405	0.3210000629004076	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6857569155031484	0.9999887888990061
TPX2	0	1	0	0	1	10.155029170934693	0	0	0.9874129026121229	0.3963992115441455	0.8801155915834008	0.6486652633329839	0.49491584948101086	0.7630173807416952	0.9702113026284171	0.9898026190382732	1	0.6857962947866826	0.9999887888990061
IRX3	1	2	0	0	1	1.8263658912921852	0	0	1.542095051091443	0.606121280427131	0.7791709878599595	0.827667346535316	0.3878961422211566	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6858124864650612	0.9999887888990061
ACCSL	0	2	0	0	0	24.09436251660318	0	0	0	0.15165791290078057	0.8991997922854543	0.32124195578221904	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6860316906440079	0.9999887888990061
SCFD1	1	2	0	0	1	1.5429448929771439	0	0	1.2039373493746568	0.7118400650712542	0.5352091577294563	0.7191153166873643	0.44675166974981523	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6860589576138291	0.9999887888990061
SCART1	5	8	0	0	1	1.1345942168883558	0	0	0.753046415999907	0.8231416490510696	0.3273494413215592	0.5732278403435084	0.5604709298013967	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6860720974673961	0.9999887888990061
TEX46	0	1	0	0	0	38.375126892362815	0	0	0	0.13604219708784893	0.946146289711412	0.32133165737410696	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6861335397223092	0.9999887888990061
LAG3	0	2	0	0	0	24.288856190306323	0	0	0	0.15019829159663467	0.90297208088105	0.3213632519144449	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6861694068659022	0.9999887888990061
APOL3	0	0	0	0	1	0	0	0	1.9209223713347503	0.7566564766373288	0.9210649295643177	0.9506062148202296	0.3380676814973126	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.686176203318375	0.9999887888990061
SCARB1	0	2	0	0	0	24.491302418238845	0	0	0	0.14870115427077213	0.9068803862017868	0.32139031920323435	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6862001320567281	0.9999887888990061
FGFR4	3	5	0	0	1	1.2675664007991063	0	0	0.9640494590882994	0.7414565552132011	0.4178265790606862	0.6418877724380516	0.5007470477852126	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6862376883424012	0.9999887888990061
JRKL	0	2	0	0	0	24.758909535489305	0	0	0	0.1467560772101394	0.9122938067872616	0.32144334798307383	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6862603205942941	0.9999887888990061
UBA5	0	0	0	0	1	0	0	0	1.9114363349330974	0.7539442580886412	0.8993389183367971	0.9479901523508335	0.3391581246838435	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6863456750667645	0.9999887888990061
CCDC173	0	2	0	0	0	23.2848459112379	0	0	0	0.15796660593325695	0.8855779699046946	0.32155152725504765	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6863830787226771	0.9999887888990061
SLC4A1	4	6	0	0	1	1.106825770102653	0	0	0.8488286355788425	0.8739834496775848	0.34400062051071867	0.6049703923156128	0.5316637829675113	0.9348708518822256	0.9702113026284171	0.9898026190382732	1	0.6864844086860321	0.9999887888990061
APCDD1	0	2	0	0	0	24.970005416959594	0	0	0	0.14524840645075165	0.9170640817576737	0.32165539497783247	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6865009100049704	0.9999887888990061
RFTN1	0	2	0	0	0	24.613575301218493	0	0	0	0.14780768195748428	0.909754712044815	0.3216909979113297	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6865412915345515	0.9999887888990061
ENDOD1	0	2	0	0	0	25.327820581716363	0	0	0	0.14274510360942538	0.925252302009363	0.32174904100103574	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6866071166712843	0.9999887888990061
GUCY1A2	0	1	0	0	1	10.406892979014334	0	0	1.013261407916105	0.39011424626663094	0.9022885104924635	0.6584999999992869	0.48862215116401264	0.7581377792040368	0.9702113026284171	0.9898026190382732	1	0.6866169204542216	0.9999887888990061
KRTAP10-11	2	0	0	0	0	0	0	0	0	0.1414570857774019	0.6743098042090722	0.3217676662694212	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6866282368776223	0.9999887888990061
AIRE	0	2	0	0	0	24.442010390810644	0	0	0	0.14906362202271672	0.906519688876026	0.32178174161606155	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6866441969646316	0.9999887888990061
USP39	1	2	0	0	1	1.6282064541721348	0	0	1.3677238792365802	0.6774683889332811	0.6184414963585549	0.7732407388601401	0.41615547235408124	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6866517069444191	0.9999887888990061
PEX5L	0	2	0	0	0	23.39382414854008	0	0	0	0.1570947167648098	0.8877165440166879	0.321808471140835	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6866745039757328	0.9999887888990061
OAT	1	1	1	0	0	1.0043766367396876	8.865803462928254	8.865803462928254	0	0.9974916569846883	0.15225146795789968	0.3218334933464694	1	0.9988254575461272	0.9702113026284171	0.9898026190382732	1	0.6867028731476907	0.9999887888990061
CD55	1	2	0	0	1	1.713050012978279	0	0	1.4049577416477392	0.6455410895122902	0.6601991286508653	0.7855353927336461	0.40977891628117946	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6867735530107758	0.9999887888990061
TDRD6	5	5	1	0	1	0.5156298151659804	1.5821651039096565	1.5821651039096565	0.36916152391411744	0.2970927338123762	0.6905851964378252	0.44888144898759796	0.7171320340702654	0.7262560243626333	0.9702113026284171	0.9898026190382732	1	0.6867865029420676	0.9999887888990061
B2M	0	1	0	0	0	37.74888446744108	0	0	0	0.13815635218615896	0.935956004258315	0.3219549485257662	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6868405465163955	0.9999887888990061
ZNF888	10	17	0	0	0	1.2601349836315339	0	0	0	0.5573893555159519	0.2010554424932478	0.32204427523823287	1	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6869417719884136	0.9999887888990061
RSU1	2	0	0	0	0	0	0	0	0	0.14648510079693733	0.6112134325937273	0.32208187888843454	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6869843772197203	0.9999887888990061
NECTIN1	1	2	0	0	1	1.6916990924139579	0	0	1.4944627715210508	0.6533723332753176	0.6989573941282476	0.815010402560091	0.3952255045842884	0.9292052436354172	0.9702113026284171	0.9898026190382732	1	0.6870195183517169	0.9999887888990061
ZNF572	0	2	0	0	0	24.813418028013512	0	0	0	0.14636454336876215	0.9145261706440424	0.3221164448305849	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6870235368312779	0.9999887888990061
GSDMA	1	1	0	0	1	1.042922691961347	0	0	1.7357213355334178	0.9758707803763155	0.6426723809911339	0.8932850564141744	0.36071475316614793	0.9877556757800108	0.9702113026284171	0.9898026190382732	1	0.6871420760711593	0.9999887888990061
OR2AG2	2	0	0	0	0	0	0	0	0	0.13718290896750984	0.7588279539266427	0.3222429200961341	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.687166788519145	0.9999887888990061
KDM6B	3	5	0	0	2	0.9569612468604876	0	0	0.9199426210907954	0.9516778721668299	0.40115391451675575	0.6996305178782453	0.4606037234463243	0.9753030650507263	0.9702113026284171	0.9898026190382732	1	0.6871775483210054	0.9999887888990061
ICK	0	2	0	0	0	23.014490037486866	0	0	0	0.16016111024193513	0.8820229570260271	0.3222701011269853	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6871975685205463	0.9999887888990061
LCE2B	0	1	0	0	0	38.80614390726278	0	0	0	0.13462219723270186	0.9610033420220188	0.32242613902235506	1	0.7260994603950114	0.9702113026284171	0.9898026190382732	1	0.6873742226433693	0.9999887888990061
